0,1,2,3,4,5,6
Quarterly Results of Wipro (in Rs. Cr.),Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,
Net Sales/Income from operations,9989.90,9589.50,8732.30,8548.60,9271.70,
Other Operating Income,79.20,217.00,9.10,17.70,90.90,
Total Income From Operations,10069.10,9806.50,8741.40,8566.30,9362.60,
EXPENDITURE,,,,,,
Consumption of Raw Materials,187.50,-19.70,35.10,108.50,373.00,
Purchase of Traded Goods,453.30,574.40,533.70,561.30,793.50,
Increase/Decrease in Stocks,-41.00,23.00,-31.90,13.50,82.20,
Power & Fuel,--,--,--,--,--,
Employees Cost,4648.20,4653.50,4301.50,4083.80,4072.40,
depreciat,187.30,177.10,175.40,172.30,186.90,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,--,--,--,--,--,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,2326.20,2240.40,2029.70,2069.00,2082.10,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2307.60,2157.80,1697.90,1557.90,1772.50,
Other Income,441.10,119.90,121.20,322.40,218.10,
"P/L Before Int., Excpt. Items & Tax",2748.70,2277.70,1819.10,1880.30,1990.60,
Interest,92.40,101.00,87.00,89.50,80.00,
P/L Before Exceptional Items & Tax,2656.30,2176.70,1732.10,1790.80,1910.60,
Exceptional Items,--,--,--,--,--,
P/L Before Tax,2656.30,2176.70,1732.10,1790.80,1910.60,
Tax,608.40,560.30,426.10,308.40,427.60,
P/L After Tax from Ordinary Activities,2047.90,1616.40,1306.00,1482.40,1483.00,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,2047.90,1616.40,1306.00,1482.40,1483.00,
Equity Share Capital,493.10,493.00,492.80,492.60,492.50,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,8.34,6.58,5.32,6.04,6.04,
Diluted EPS,8.32,6.57,5.31,6.03,6.04,
EPS After Extra Ordinary,,,,,,
Basic EPS.,8.34,6.58,5.32,6.04,6.04,
Diluted EPS.,8.32,6.57,5.31,6.03,6.04,
Public Share Holding,,,,,,
No Of Shares (Crores),60.57,60.54,60.46,49.23,49.20,
Share Holding (%),25.05,25.04,25.02,19.99,19.98,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,181.20,181.20,181.20,192.79,192.79,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,100.00,100.00,100.00,100.00,100.00,
- Per. of shares (as a % of the total Share Cap. of the company).,74.95,74.96,74.98,78.28,78.29,
