0,1,2,3,4,5,6
Quarterly Results of Maruti Suzuki India (in Rs. Cr.),Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,
Net Sales/Income from operations,21438.10,17132.40,18005.20,16623.60,17594.60,
Other Operating Income,330.10,413.30,328.20,241.20,248.20,
Total Income From Operations,21768.20,17545.70,18333.40,16864.80,17842.80,
EXPENDITURE,,,,,,
Consumption of Raw Materials,11863.80,10498.30,11617.70,10926.60,10951.90,
Purchase of Traded Goods,2327.10,2146.50,1678.60,991.70,931.50,
Increase/Decrease in Stocks,787.10,-356.40,-529.40,-244.50,190.70,
Power & Fuel,--,--,--,--,--,
Employees Cost,666.60,652.10,616.00,616.90,519.10,
depreciat,682.50,683.90,701.00,634.90,630.00,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,--,--,--,--,--,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,2446.10,2274.00,2389.80,2085.10,2212.20,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2995.00,1647.30,1859.70,1854.10,2407.40,
Other Income,522.90,682.70,444.90,591.90,812.60,
"P/L Before Int., Excpt. Items & Tax",3517.90,2330.00,2304.60,2446.00,3220.00,
Interest,15.00,31.30,22.60,29.00,19.70,
P/L Before Exceptional Items & Tax,3502.90,2298.70,2282.00,2417.00,3200.30,
Exceptional Items,--,--,--,--,--,
P/L Before Tax,3502.90,2298.70,2282.00,2417.00,3200.30,
Tax,1018.60,742.30,573.00,672.50,802.30,
P/L After Tax from Ordinary Activities,2484.30,1556.40,1709.00,1744.50,2398.00,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,2484.30,1556.40,1709.00,1744.50,2398.00,
Equity Share Capital,151.00,151.00,151.00,151.00,151.00,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,82.24,51.52,56.57,57.75,79.38,
Diluted EPS,82.24,51.52,56.57,57.75,79.38,
EPS After Extra Ordinary,,,,,,
Basic EPS.,82.24,51.52,56.57,57.75,79.38,
Diluted EPS.,82.24,51.52,56.57,57.75,79.38,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
