0,1,2,3,4,5,6
Quarterly Results of Titan Company (in Rs. Cr.),Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,
Net Sales/Income from operations,12912.00,9903.00,10103.00,8553.00,10444.00,
Other Operating Income,140.00,1757.00,1042.00,1151.00,431.00,
Total Income From Operations,13052.00,11660.00,11145.00,9704.00,10875.00,
EXPENDITURE,,,,,,
Consumption of Raw Materials,8267.00,10053.00,6572.00,7614.00,6070.00,
Purchase of Traded Goods,1598.00,1462.00,1191.00,1192.00,1432.00,
Increase/Decrease in Stocks,351.00,-2465.00,1042.00,-1324.00,870.00,
Power & Fuel,--,--,--,--,--,
Employees Cost,384.00,374.00,370.00,371.00,342.00,
depreciat,118.00,110.00,99.00,95.00,93.00,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,236.00,205.00,207.00,192.00,203.00,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,759.00,676.00,660.00,615.00,628.00,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",1339.00,1245.00,1004.00,949.00,1237.00,
Other Income,139.00,122.00,99.00,104.00,91.00,
"P/L Before Int., Excpt. Items & Tax",1478.00,1367.00,1103.00,1053.00,1328.00,
Interest,133.00,106.00,79.00,74.00,61.00,
P/L Before Exceptional Items & Tax,1345.00,1261.00,1024.00,979.00,1267.00,
Exceptional Items,--,--,--,--,--,
P/L Before Tax,1345.00,1261.00,1024.00,979.00,1267.00,
Tax,305.00,321.00,247.00,245.00,316.00,
P/L After Tax from Ordinary Activities,1040.00,940.00,777.00,734.00,951.00,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,1040.00,940.00,777.00,734.00,951.00,
Equity Share Capital,89.00,89.00,89.00,89.00,89.00,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,11.73,10.58,8.76,8.27,10.71,
Diluted EPS,11.72,10.58,8.76,8.27,10.71,
EPS After Extra Ordinary,,,,,,
Basic EPS.,11.73,10.58,8.76,8.27,10.71,
Diluted EPS.,11.72,10.58,8.76,8.27,10.71,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
