0,1,2,3,4,5,6
Quarterly Results of Axis Bank (in Rs. Cr.),Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,
Interest Earned,,,,,,
(a) Int. /Disc. on Adv/Bills,12633.82,12284.08,11923.71,11461.36,11127.23,
(b) Income on Investment,2609.57,2649.01,2868.08,3119.37,2970.59,
(c) Int. on balances With RBI,422.57,285.67,195.42,191.60,223.83,
others,568.15,489.54,450.59,482.62,476.38,
Other Income,3985.46,3786.57,3895.77,3868.76,3526.28,
EXPENDITURE,,,,,,
Interest Expended,9426.37,9255.32,9335.97,9411.30,9092.44,
Employees Cost,1373.97,1365.22,1274.97,1306.84,1142.28,
Other Expenses,3568.12,3131.64,2771.05,2512.81,3075.17,
Depreciation,--,--,--,--,--,
Operating Profit before Provisions and contingencies,5851.11,5742.69,5951.58,5892.76,5014.42,
Provisions And Contingencies,7730.02,3470.92,3518.39,3814.58,2711.43,
Exceptional Items,--,--,--,--,--,
P/L Before Tax,-1878.91,2271.77,2433.19,2078.18,2302.99,
Tax,-491.13,514.77,2545.27,708.10,797.93,
P/L After Tax from Ordinary Activities,-1387.78,1757.00,-112.08,1370.08,1505.06,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,-1387.78,1757.00,-112.08,1370.08,1505.06,
Equity Share Capital,564.34,563.95,563.83,523.90,514.33,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
ANALYTICAL RATIOS,,,,,,
a) % of Share by Govt.,--,--,--,--,--,
b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,
c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,-4.92,6.23,-0.43,5.29,5.85,
Diluted EPS,-4.92,6.21,-0.43,5.26,5.82,
EPS After Extra Ordinary,,,,,,
Basic EPS.,-4.92,6.23,-0.43,5.29,5.85,
Diluted EPS.,-4.92,6.21,-0.43,5.26,5.82,
NPA Ratios :,,,,,,
i) Gross NPA,30233.82,30073.02,29071.39,29404.90,29789.44,
ii) Net NPA,9360.41,12160.28,11138.30,11037.48,11275.60,
i) % of Gross NPA,4.86,5.00,5.03,5.25,5.26,
ii) % of Net NPA,1.56,2.09,1.99,2.04,2.06,
Return on Assets %,-0.62,0.86,-0.06,0.69,0.78,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
yrc,202003,201912,201909,201906,201903,
