0,1,2,3,4,5,6
Quarterly Results of Axis Bank (in Rs. Cr.),Sep '12,Jun '12,Mar '12,Dec '11,Sep '11,
Interest Earned,,,,,,
(a) Int. /Disc. on Adv/Bills,4736.27,4624.54,4257.87,3963.56,3687.82,
(b) Income on Investment,1896.60,1806.32,1737.56,1775.23,1548.64,
(c) Int. on balances With RBI,22.02,22.92,23.88,15.47,11.17,
others,32.34,29.08,41.01,22.70,28.34,
Other Income,1593.06,1335.51,1587.62,1429.81,1234.92,
EXPENDITURE,,,,,,
Interest Expended,4360.30,4303.00,3914.23,3636.66,3268.71,
Employees Cost,577.90,582.61,529.55,542.04,498.62,
Other Expenses,1163.83,969.10,1166.61,968.87,967.92,
Depreciation,--,--,--,--,--,
Operating Profit before Provisions and contingencies,2178.26,1963.66,2037.55,2059.20,1775.64,
Provisions And Contingencies,509.42,258.84,139.28,422.33,405.58,
Exceptional Items,--,--,--,--,--,
P/L Before Tax,1668.84,1704.82,1898.27,1636.87,1370.06,
Tax,545.30,551.30,621.00,534.60,449.74,
P/L After Tax from Ordinary Activities,1123.54,1153.52,1277.27,1102.27,920.32,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,1123.54,1153.52,1277.27,1102.27,920.32,
Equity Share Capital,414.53,414.29,413.20,412.57,412.33,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
ANALYTICAL RATIOS,,,,,,
a) % of Share by Govt.,--,--,--,--,--,
b) Capital Adequacy Ratio - Basel -I,12.99,--,--,11.78,11.35,
c) Capital Adequacy Ratio - Basel -II,--,13.03,13.66,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,27.11,27.88,30.94,26.73,22.33,
Diluted EPS,27.00,27.73,30.75,26.53,22.13,
EPS After Extra Ordinary,,,,,,
Basic EPS.,27.11,27.88,30.94,26.73,22.33,
Diluted EPS.,27.00,27.73,30.75,26.53,22.13,
NPA Ratios :,,,,,,
i) Gross NPA,2191.01,2091.72,1806.30,1914.51,1743.80,
ii) Net NPA,654.24,604.90,472.64,682.93,548.77,
i) % of Gross NPA,1.10,1.06,0.94,1.10,1.08,
ii) % of Net NPA,0.33,0.31,0.25,0.39,0.34,
Return on Assets %,1.50,1.62,1.88,1.68,1.52,
Public Share Holding,,,,,,
No Of Shares (Crores),22.30,22.47,22.35,22.13,21.47,
Share Holding (%),53.80,54.24,54.08,53.63,52.07,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,15.44,15.45,15.44,15.49,15.34,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,100.00,100.00,100.00,100.00,100.00,
- Per. of shares (as a % of the total Share Cap. of the company).,37.25,37.30,37.38,37.55,37.21,
yrc,201209,201206,201203,201112,201109,
