0,1,2,3,4,5,6
Quarterly Results of Axis Bank (in Rs. Cr.),Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,
Interest Earned,,,,,,
(a) Int. /Disc. on Adv/Bills,10628.25,9954.99,9611.55,8753.01,8767.57,
(b) Income on Investment,2894.44,2801.56,2682.48,2574.44,2558.96,
(c) Int. on balances With RBI,183.14,161.82,124.56,107.87,80.89,
others,423.90,362.62,358.43,335.87,314.13,
Other Income,4000.69,2678.38,2924.99,2788.66,2593.08,
EXPENDITURE,,,,,,
Interest Expended,8526.06,8048.88,7610.22,7040.74,6990.03,
Employees Cost,1202.59,1174.65,1227.80,1078.93,1062.94,
Other Expenses,2877.12,2641.84,2491.95,2767.98,2407.86,
Depreciation,--,--,--,--,--,
Operating Profit before Provisions and contingencies,5524.65,4094.00,4372.04,3672.20,3853.80,
Provisions And Contingencies,3054.51,2927.38,3337.70,7179.53,2811.04,
Exceptional Items,--,--,--,--,--,
P/L Before Tax,2470.14,1166.62,1034.34,-3507.33,1042.76,
Tax,789.29,377.01,333.25,-1318.59,316.32,
P/L After Tax from Ordinary Activities,1680.85,789.61,701.09,-2188.74,726.44,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,1680.85,789.61,701.09,-2188.74,726.44,
Equity Share Capital,513.98,513.82,513.59,513.31,512.82,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
ANALYTICAL RATIOS,,,,,,
a) % of Share by Govt.,--,--,--,--,--,
b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,
c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,6.54,3.07,2.73,-8.53,3.00,
Diluted EPS,6.52,3.07,2.72,-8.51,2.99,
EPS After Extra Ordinary,,,,,,
Basic EPS.,6.54,3.07,2.73,-8.53,3.00,
Diluted EPS.,6.52,3.07,2.72,-8.51,2.99,
NPA Ratios :,,,,,,
i) Gross NPA,30854.67,30938.33,32662.40,34248.64,25000.51,
ii) Net NPA,12233.29,12715.71,14901.56,16591.71,11769.49,
i) % of Gross NPA,5.75,5.96,6.52,6.77,5.28,
ii) % of Net NPA,2.36,2.54,3.09,3.40,2.56,
Return on Assets %,0.88,0.43,0.40,-1.31,0.44,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
yrc,201812,201809,201806,201803,201712,
