0,1,2,3,4,5,6
Quarterly Results of Sun Pharmaceutical Industries (in Rs. Cr.),Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,
Net Sales/Income from operations,7107.14,5985.33,5127.71,4498.07,5639.14,
Other Operating Income,78.60,206.48,--,--,--,
Total Income From Operations,7185.74,6191.81,5127.71,4498.07,5639.14,
EXPENDITURE,,,,,,
Consumption of Raw Materials,1329.70,1162.73,1225.01,973.23,1055.87,
Purchase of Traded Goods,325.70,367.48,360.09,306.26,289.50,
Increase/Decrease in Stocks,-2.07,131.29,-142.86,-55.53,-29.97,
Power & Fuel,--,--,--,--,--,
Employees Cost,648.91,651.68,662.19,645.48,575.97,
depreciat,291.96,290.97,285.53,369.81,393.04,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,--,--,--,--,--,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,1894.04,2175.16,1684.66,1867.56,1854.24,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2697.50,1412.50,1053.09,391.26,1500.49,
Other Income,132.00,68.39,86.30,82.74,118.88,
"P/L Before Int., Excpt. Items & Tax",2829.50,1480.89,1139.39,474.00,1619.37,
Interest,217.42,215.96,243.75,216.08,217.59,
P/L Before Exceptional Items & Tax,2612.08,1264.93,895.64,257.92,1401.78,
Exceptional Items,--,--,--,--,--,
P/L Before Tax,2612.08,1264.93,895.64,257.92,1401.78,
Tax,611.62,83.88,32.35,20.10,534.18,
P/L After Tax from Ordinary Activities,2000.46,1181.05,863.29,237.82,867.60,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,2000.46,1181.05,863.29,237.82,867.60,
Equity Share Capital,239.93,239.93,239.93,239.93,239.93,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,8.30,4.90,3.60,1.00,3.60,
Diluted EPS,8.30,4.90,3.60,1.00,3.60,
EPS After Extra Ordinary,,,,,,
Basic EPS.,8.30,4.90,3.60,1.00,3.60,
Diluted EPS.,8.30,4.90,3.60,1.00,3.60,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
