0,1,2,3,4,5,6
Quarterly Results of Sun Pharmaceutical Industries (in Rs. Cr.),Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,
Net Sales/Income from operations,1769.86,1733.97,1946.98,1868.34,1984.77,
Other Operating Income,53.98,68.55,70.19,66.92,44.59,
Total Income From Operations,1823.84,1802.52,2017.17,1935.26,2029.36,
EXPENDITURE,,,,,,
Consumption of Raw Materials,338.50,617.61,891.45,455.06,435.08,
Purchase of Traded Goods,195.48,219.24,153.20,405.05,374.17,
Increase/Decrease in Stocks,366.02,-2.58,-204.96,33.83,77.14,
Power & Fuel,--,--,--,--,--,
Employees Cost,392.96,410.83,392.94,374.12,351.77,
depreciat,105.08,108.77,106.68,103.71,103.17,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,--,--,--,--,--,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,614.41,730.23,605.26,686.94,787.42,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",-188.61,-281.58,72.60,-123.45,-99.39,
Other Income,891.82,25.79,16.45,77.55,294.00,
"P/L Before Int., Excpt. Items & Tax",703.21,-255.79,89.05,-45.90,194.61,
Interest,129.58,83.44,0.89,114.11,7.19,
P/L Before Exceptional Items & Tax,573.63,-339.23,88.16,-160.01,187.42,
Exceptional Items,--,-950.50,--,--,--,
P/L Before Tax,573.63,-1289.73,88.16,-160.01,187.42,
Tax,-3.42,1.26,-6.47,2.65,2.88,
P/L After Tax from Ordinary Activities,577.05,-1290.99,94.63,-162.66,184.54,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,577.05,-1290.99,94.63,-162.66,184.54,
Equity Share Capital,239.93,239.93,239.93,239.92,240.67,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,2.40,-5.40,0.40,-0.70,0.80,
Diluted EPS,2.40,-5.40,0.40,-0.70,0.80,
EPS After Extra Ordinary,,,,,,
Basic EPS.,2.40,-5.40,0.40,-0.70,0.80,
Diluted EPS.,2.40,-5.40,0.40,-0.70,0.80,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
