0,1,2,3,4,5,6
Quarterly Results of Sun Pharmaceutical Industries (in Rs. Cr.),Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,
Net Sales/Income from operations,3312.54,3119.04,3366.01,3207.24,2878.64,
Other Operating Income,13.41,40.60,22.01,85.27,84.40,
Total Income From Operations,3325.95,3159.64,3388.02,3292.51,2963.04,
EXPENDITURE,,,,,,
Consumption of Raw Materials,993.95,1124.16,832.81,1002.72,849.42,
Purchase of Traded Goods,382.34,368.56,303.52,269.73,257.82,
Increase/Decrease in Stocks,-82.46,-270.26,206.18,-95.47,-55.29,
Power & Fuel,--,--,--,--,--,
Employees Cost,489.99,424.62,455.48,452.16,466.19,
depreciat,150.92,151.76,146.89,145.37,142.79,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,--,--,--,--,--,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,910.64,832.31,843.79,875.88,722.88,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",480.57,528.49,599.35,642.12,579.23,
Other Income,57.80,34.87,20.98,73.18,21.19,
"P/L Before Int., Excpt. Items & Tax",538.37,563.36,620.33,715.30,600.42,
Interest,105.72,102.73,71.93,13.42,68.90,
P/L Before Exceptional Items & Tax,432.65,460.63,548.40,701.88,531.52,
Exceptional Items,--,-89.56,--,--,--,
P/L Before Tax,432.65,371.07,548.40,701.88,531.52,
Tax,13.35,43.68,-7.15,-22.93,-0.43,
P/L After Tax from Ordinary Activities,419.30,327.39,555.55,724.81,531.95,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,419.30,327.39,555.55,724.81,531.95,
Equity Share Capital,239.93,239.93,239.93,239.93,239.93,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,1.75,1.36,2.32,3.02,2.22,
Diluted EPS,1.75,1.36,2.32,3.02,2.22,
EPS After Extra Ordinary,,,,,,
Basic EPS.,1.75,1.36,2.32,3.02,2.22,
Diluted EPS.,1.75,1.36,2.32,3.02,2.22,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
