0,1,2,3,4,5,6
Quarterly Results of Sun Pharmaceutical Industries (in Rs. Cr.),Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,
Net Sales/Income from operations,2192.41,2217.42,2532.61,2207.79,1991.98,
Other Operating Income,68.85,81.83,74.91,75.39,53.25,
Total Income From Operations,2261.26,2299.25,2607.52,2283.18,2045.23,
EXPENDITURE,,,,,,
Consumption of Raw Materials,716.27,637.85,422.87,1027.70,205.75,
Purchase of Traded Goods,329.73,249.66,382.60,455.71,295.56,
Increase/Decrease in Stocks,-64.65,-20.83,15.82,-609.70,405.17,
Power & Fuel,--,--,--,--,--,
Employees Cost,391.20,383.01,367.33,406.58,404.07,
depreciat,134.06,122.36,141.19,111.47,106.05,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,--,--,--,--,--,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,714.10,989.92,912.80,806.67,556.36,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",40.55,-62.72,364.91,84.75,72.27,
Other Income,27.76,532.97,31.48,176.89,33.47,
"P/L Before Int., Excpt. Items & Tax",68.31,470.25,396.39,261.64,105.74,
Interest,133.38,151.38,136.79,110.59,64.70,
P/L Before Exceptional Items & Tax,-65.07,318.87,259.60,151.05,41.04,
Exceptional Items,--,-1214.38,--,--,--,
P/L Before Tax,-65.07,-895.51,259.60,151.05,41.04,
Tax,-26.39,10.91,0.21,-25.21,0.54,
P/L After Tax from Ordinary Activities,-38.68,-906.42,259.39,176.26,40.50,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,-38.68,-906.42,259.39,176.26,40.50,
Equity Share Capital,239.93,239.93,239.93,239.93,239.93,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,-0.16,-3.78,1.08,0.70,0.20,
Diluted EPS,-0.16,-3.78,1.08,0.70,0.20,
EPS After Extra Ordinary,,,,,,
Basic EPS.,-0.16,-3.78,1.08,0.70,0.20,
Diluted EPS.,-0.16,-3.78,1.08,0.70,0.20,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
