0,1,2,3,4,5,6
Quarterly Results of Kotak Mahindra Bank (in Rs. Cr.),Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,
Interest Earned,,,,,,
(a) Int. /Disc. on Adv/Bills,3282.19,3205.57,3158.88,3059.43,3046.49,
(b) Income on Investment,947.21,925.45,856.97,838.96,841.03,
(c) Int. on balances With RBI,29.73,44.50,16.13,9.99,15.89,
others,127.72,89.89,89.72,97.27,88.02,
Other Income,733.18,681.91,722.16,615.73,592.43,
EXPENDITURE,,,,,,
Interest Expended,2467.75,2408.17,2355.49,2326.91,2393.24,
Employees Cost,667.14,634.03,618.16,623.01,928.78,
Other Expenses,670.11,710.97,665.00,626.70,664.87,
Depreciation,--,--,--,--,--,
Operating Profit before Provisions and contingencies,1315.03,1194.15,1205.21,1044.76,596.97,
Provisions And Contingencies,179.51,200.41,235.25,176.40,305.31,
Exceptional Items,--,--,--,--,--,
P/L Before Tax,1135.52,993.74,969.96,868.36,291.66,
Tax,393.55,297.96,335.24,298.86,101.88,
P/L After Tax from Ordinary Activities,741.97,695.78,634.72,569.50,189.78,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,741.97,695.78,634.72,569.50,189.78,
Equity Share Capital,917.19,917.19,916.25,915.26,456.42,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
ANALYTICAL RATIOS,,,,,,
a) % of Share by Govt.,--,--,--,--,--,
b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,
c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,4.04,3.80,3.47,3.28,2.08,
Diluted EPS,4.04,3.79,3.46,3.26,2.07,
EPS After Extra Ordinary,,,,,,
Basic EPS.,4.04,3.80,3.47,3.28,2.08,
Diluted EPS.,4.04,3.79,3.46,3.26,2.07,
NPA Ratios :,,,,,,
i) Gross NPA,3058.81,2838.11,2690.34,2655.38,2421.17,
ii) Net NPA,1467.11,1261.96,1110.75,1167.60,1077.34,
i) % of Gross NPA,2.50,2.36,2.30,2.35,2.31,
ii) % of Net NPA,1.21,1.06,0.96,1.05,1.04,
Return on Assets %,0.38,0.37,0.36,0.34,0.11,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,121.23,60.37,
Share Holding (%),--,--,--,66.23,66.14,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,61.82,30.91,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,100.00,100.00,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,33.77,33.86,
yrc,201606,201603,201512,201509,201506,
