0,1,2,3,4,5,6
Quarterly Results of Larsen & Toubro (in Rs. Cr.),Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,
Net Sales/Income from operations,27252.75,19885.85,18751.69,16498.89,29465.24,
Other Operating Income,--,--,--,--,--,
Total Income From Operations,27252.75,19885.85,18751.69,16498.89,29465.24,
EXPENDITURE,,,,,,
Consumption of Raw Materials,1411.10,1417.55,7376.37,6733.06,1669.72,
Purchase of Traded Goods,225.38,245.14,196.20,188.90,304.82,
Increase/Decrease in Stocks,327.81,-73.43,-70.50,-245.89,149.14,
Power & Fuel,--,--,--,--,--,
Employees Cost,1425.75,1505.44,1547.70,1448.04,1443.74,
depreciat,257.05,244.51,249.70,233.94,269.48,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,808.79,768.13,574.65,545.29,329.99,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,20430.95,14559.26,7574.22,6613.53,22340.85,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2365.92,1219.25,1303.35,982.02,2957.50,
Other Income,801.67,632.91,1022.16,462.11,767.24,
"P/L Before Int., Excpt. Items & Tax",3167.59,1852.16,2325.51,1444.13,3724.74,
Interest,563.71,589.81,559.05,481.63,472.78,
P/L Before Exceptional Items & Tax,2603.88,1262.35,1766.46,962.50,3251.96,
Exceptional Items,--,--,--,626.99,-24.70,
P/L Before Tax,2603.88,1262.35,1766.46,1589.49,3227.26,
Tax,489.64,205.08,-10.19,315.77,1046.38,
P/L After Tax from Ordinary Activities,2114.24,1057.27,1776.65,1273.72,2180.88,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,140.40,188.82,206.95,118.28,169.40,
Net Profit/(Loss) For the Period,2254.64,1246.09,1983.60,1392.00,2350.28,
Equity Share Capital,280.78,280.72,280.65,280.62,280.55,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,16.06,8.88,14.14,9.92,16.76,
Diluted EPS,16.04,8.87,14.12,9.91,16.73,
EPS After Extra Ordinary,,,,,,
Basic EPS.,16.06,8.88,14.14,9.92,16.76,
Diluted EPS.,16.04,8.87,14.12,9.91,16.73,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
