0,1,2,3,4,5,6
Quarterly Results of Larsen & Toubro (in Rs. Cr.),Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,
Net Sales/Income from operations,13109.00,29754.11,19619.81,15791.68,8149.99,
Other Operating Income,--,--,--,--,--,
Total Income From Operations,13109.00,29754.11,19619.81,15791.68,8149.99,
EXPENDITURE,,,,,,
Consumption of Raw Materials,1287.44,1844.24,1713.07,1331.87,804.76,
Purchase of Traded Goods,239.46,448.12,348.89,299.99,141.11,
Increase/Decrease in Stocks,-362.83,-205.18,297.79,394.69,-144.71,
Power & Fuel,--,--,--,--,--,
Employees Cost,1543.25,1327.16,1395.76,1402.63,1359.83,
depreciat,260.27,301.02,240.42,249.42,234.76,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,645.28,703.53,530.91,594.81,444.70,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,8730.55,22046.34,13469.58,10536.86,4962.69,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",765.58,3288.88,1623.39,981.41,346.85,
Other Income,670.49,674.37,1127.66,935.15,698.26,
"P/L Before Int., Excpt. Items & Tax",1436.07,3963.25,2751.05,1916.56,1045.11,
Interest,466.92,486.89,567.81,656.40,708.45,
P/L Before Exceptional Items & Tax,969.15,3476.36,2183.24,1260.16,336.66,
Exceptional Items,--,--,--,-2818.65,--,
P/L Before Tax,969.15,3476.36,2183.24,-1558.49,336.66,
Tax,219.18,1009.32,478.34,208.61,55.01,
P/L After Tax from Ordinary Activities,749.97,2467.04,1704.90,-1767.10,281.65,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,-25.93,167.87,8483.61,24.93,
Net Profit/(Loss) For the Period,749.97,2441.11,1872.77,6716.51,306.58,
Equity Share Capital,280.92,280.91,280.85,280.81,280.80,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,5.34,17.57,13.34,47.83,2.18,
Diluted EPS,5.33,17.55,13.32,47.83,2.18,
EPS After Extra Ordinary,,,,,,
Basic EPS.,5.34,17.57,13.34,47.83,2.18,
Diluted EPS.,5.33,17.55,13.32,47.83,2.18,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
