0,1,2,3,4,5,6
Quarterly Results of Larsen & Toubro (in Rs. Cr.),Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,
Net Sales/Income from operations,12036.52,22265.41,15732.77,14125.91,11299.31,
Other Operating Income,--,--,135.41,109.50,144.37,
Total Income From Operations,12036.52,22265.41,15868.18,14235.41,11443.68,
EXPENDITURE,,,,,,
Consumption of Raw Materials,1702.23,2358.89,2619.46,2048.01,5104.79,
Purchase of Traded Goods,264.65,304.05,289.66,247.15,288.58,
Increase/Decrease in Stocks,-303.38,525.64,-32.82,597.26,-1024.54,
Power & Fuel,--,--,--,--,--,
Employees Cost,1289.77,1299.54,1310.41,1221.51,1145.22,
depreciat,279.32,227.66,192.00,308.96,268.78,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,647.29,813.87,766.02,655.69,604.62,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,7471.66,14035.29,10026.32,8306.03,4473.50,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",684.98,2700.47,697.13,850.80,582.73,
Other Income,482.42,761.26,576.72,480.82,522.23,
"P/L Before Int., Excpt. Items & Tax",1167.40,3461.73,1273.85,1331.62,1104.96,
Interest,331.11,389.37,398.02,373.99,315.44,
P/L Before Exceptional Items & Tax,836.29,3072.36,875.83,957.63,789.52,
Exceptional Items,-50.00,-77.30,91.73,545.85,--,
P/L Before Tax,786.29,2995.06,967.56,1503.48,789.52,
Tax,239.55,603.99,166.29,259.47,226.30,
P/L After Tax from Ordinary Activities,546.74,2391.07,801.27,1244.01,563.22,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,546.74,2391.07,801.27,1244.01,563.22,
Equity Share Capital,186.40,186.30,186.24,186.13,186.06,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,3.91,25.67,8.61,13.37,6.06,
Diluted EPS,3.90,25.57,8.57,13.30,6.02,
EPS After Extra Ordinary,,,,,,
Basic EPS.,3.91,25.67,8.61,13.37,6.06,
Diluted EPS.,3.90,25.57,8.57,13.30,6.02,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,90.81,
Share Holding (%),--,--,--,--,97.61,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
