0,1,2,3,4,5,6
Quarterly Results of Titan Company (in Rs. Cr.),Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,
Net Sales/Income from operations,5632.45,4353.39,4268.56,3869.33,4085.35,
Other Operating Income,39.77,53.45,50.29,47.48,51.22,
Total Income From Operations,5672.22,4406.84,4318.85,3916.81,4136.57,
EXPENDITURE,,,,,,
Consumption of Raw Materials,2821.45,3431.04,2128.29,2892.99,1692.90,
Purchase of Traded Goods,917.24,834.74,558.94,472.13,475.12,
Increase/Decrease in Stocks,508.93,-1085.34,471.46,-584.26,963.32,
Power & Fuel,--,--,--,--,--,
Employees Cost,214.27,205.75,206.54,210.97,192.84,
depreciat,32.80,37.48,35.14,30.06,29.45,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,137.92,135.95,136.21,102.17,136.44,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,488.17,417.58,322.13,367.42,231.21,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",551.44,429.64,460.14,425.33,415.29,
Other Income,60.93,26.78,35.67,19.96,18.40,
"P/L Before Int., Excpt. Items & Tax",612.37,456.42,495.81,445.29,433.69,
Interest,12.87,10.53,8.83,12.40,10.36,
P/L Before Exceptional Items & Tax,599.50,445.89,486.98,432.89,423.33,
Exceptional Items,--,--,--,-80.70,--,
P/L Before Tax,599.50,445.89,486.98,352.19,423.33,
Tax,183.27,131.51,137.81,70.07,115.12,
P/L After Tax from Ordinary Activities,416.23,314.38,349.17,282.12,308.21,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,416.23,314.38,349.17,282.12,308.21,
Equity Share Capital,88.78,88.78,88.78,88.78,88.78,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,4.69,3.54,3.93,3.18,3.47,
Diluted EPS,4.69,3.54,3.93,3.18,3.47,
EPS After Extra Ordinary,,,,,,
Basic EPS.,4.69,3.54,3.93,3.18,3.47,
Diluted EPS.,4.69,3.54,3.93,3.18,3.47,
Public Share Holding,,,,,,
No Of Shares (Crores),--,--,--,--,--,
Share Holding (%),--,--,--,--,--,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,--,--,--,--,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,
- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,
