0,1,2,3,4,5,6
Quarterly Results of Titan Company (in Rs. Cr.),Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,
Net Sales/Income from operations,2650.46,2290.02,3087.79,2593.13,2982.89,
Other Operating Income,25.31,38.95,19.88,20.11,34.91,
Total Income From Operations,2675.77,2328.97,3107.67,2613.24,3017.80,
EXPENDITURE,,,,,,
Consumption of Raw Materials,1165.04,1957.88,1789.56,1689.47,1876.00,
Purchase of Traded Goods,396.16,476.93,484.73,383.87,386.10,
Increase/Decrease in Stocks,409.92,-835.02,146.92,-138.21,58.63,
Power & Fuel,--,--,--,--,--,
Employees Cost,138.58,134.58,130.57,147.64,116.91,
depreciat,15.65,14.90,14.61,14.95,14.19,
Excise Duty,--,--,--,--,--,
Admin. And Selling Expenses,118.04,94.35,104.67,66.63,108.76,
R & D Expenses,--,--,--,--,--,
Provisions And Contingencies,--,--,--,--,--,
Exp. Capitalised,--,--,--,--,--,
Other Expenses,202.83,238.52,206.29,197.33,188.65,
"P/L Before Other Inc. , Int., Excpt. Items & Tax",229.55,246.83,230.32,251.56,268.56,
Other Income,26.07,30.38,38.24,29.51,22.01,
"P/L Before Int., Excpt. Items & Tax",255.62,277.21,268.56,281.07,290.57,
Interest,27.39,19.95,17.03,14.21,11.69,
P/L Before Exceptional Items & Tax,228.23,257.26,251.53,266.86,278.88,
Exceptional Items,--,--,--,--,--,
P/L Before Tax,228.23,257.26,251.53,266.86,278.88,
Tax,62.66,70.61,69.05,81.89,75.15,
P/L After Tax from Ordinary Activities,165.57,186.65,182.48,184.97,203.73,
Prior Year Adjustments,--,--,--,--,--,
Extra Ordinary Items,--,--,--,--,--,
Net Profit/(Loss) For the Period,165.57,186.65,182.48,184.97,203.73,
Equity Share Capital,88.78,88.78,88.78,88.78,88.78,
Reserves Excluding Revaluation Reserves,--,--,--,--,--,
Equity Dividend Rate (%),--,--,--,--,--,
EPS Before Extra Ordinary,,,,,,
Basic EPS,1.86,2.10,2.06,2.08,2.29,
Diluted EPS,1.86,2.10,2.06,2.08,2.29,
EPS After Extra Ordinary,,,,,,
Basic EPS.,1.86,2.10,2.06,2.08,2.29,
Diluted EPS.,1.86,2.10,2.06,2.08,2.29,
Public Share Holding,,,,,,
No Of Shares (Crores),41.68,41.68,41.68,41.68,41.68,
Share Holding (%),46.90,46.90,46.90,46.90,46.90,
Promoters and Promoter Group Shareholding,,,,,,
a) Pledged/Encumbered,,,,,,
- Number of shares (Crores),0.26,0.26,0.26,0.26,--,
- Per. of shares (as a % of the total sh. of prom. and promoter group),0.50,0.50,0.50,0.50,--,
- Per. of shares (as a % of the total Share Cap. of the company),0.30,0.30,0.30,0.30,--,
b) Non-encumbered,,,,,,
- Number of shares (Crores).,46.84,46.84,46.84,46.84,47.10,
- Per. of shares (as a % of the total sh. of prom. and promoter group).,99.50,99.50,99.50,99.50,100.00,
- Per. of shares (as a % of the total Share Cap. of the company).,52.80,52.80,52.80,52.80,53.10,
